customer_id,signup_date,region,company_size,industry,acquisition_channel,churn_x,churn_y,churn
CUST_00387,2025-06-08,International,Small,Finance,Organic,1,1,0
CUST_00388,2025-05-20,North India,Small,Finance,Referral,1,0,1
CUST_00389,2024-02-05,West India,Small,Tech,Referral,0,0,0
CUST_00390,2025-11-15,West India,Medium,Retail,Organic,0,0,0
CUST_00391,2024-01-20,South India,Small,Retail,Referral,0,0,0
CUST_00392,2024-11-16,South India,Small,Retail,Paid Ads,0,0,0
CUST_00393,2025-05-26,South India,Small,Tech,Referral,0,0,0
CUST_00394,2025-02-03,South India,Medium,Tech,Paid Ads,1,1,0
CUST_00395,2025-10-15,North India,Medium,Retail,Organic,1,1,0
CUST_00396,2025-04-15,International,Small,Finance,Organic,0,0,0
CUST_00397,2024-05-22,International,Medium,Tech,Paid Ads,1,1,1
CUST_00398,2024-04-01,South India,Medium,Tech,Paid Ads,1,1,0
CUST_00399,2024-12-19,International,Small,Finance,Organic,1,1,0
CUST_00400,2025-12-27,South India,Medium,Finance,Paid Ads,1,0,0
CUST_00401,2024-02-20,West India,Medium,Retail,Organic,1,1,0
CUST_00402,2025-10-26,South India,Small,Retail,Referral,0,0,0
CUST_00403,2025-11-28,South India,Medium,Retail,Paid Ads,0,0,0
CUST_00404,2025-07-28,South India,Medium,Retail,Referral,1,0,0
CUST_00405,2024-07-08,West India,Small,Healthcare,Organic,1,0,0
CUST_00406,2024-05-04,South India,Medium,Tech,Organic,0,0,0
CUST_00407,2024-05-29,South India,Medium,Finance,Paid Ads,1,0,0
CUST_00408,2024-11-09,International,Small,Healthcare,Organic,0,0,1
CUST_00409,2025-07-23,International,Medium,Healthcare,Referral,0,0,0
CUST_00410,2024-12-07,South India,Small,Healthcare,Referral,0,0,0
CUST_00411,2024-10-31,West India,Small,Retail,Organic,1,1,0
CUST_00412,2025-11-22,South India,Medium,Finance,Organic,1,1,0
CUST_00413,2025-11-12,South India,Medium,Retail,Referral,1,0,0
CUST_00414,2024-02-23,North India,Small,Finance,Organic,0,0,0
CUST_00415,2025-03-19,North India,Large,Retail,Paid Ads,0,0,0
CUST_00416,2025-09-04,North India,Large,Finance,Paid Ads,1,0,1
CUST_00417,2024-09-20,North India,Medium,Retail,Paid Ads,1,0,0
CUST_00418,2024-02-22,North India,Small,Tech,Organic,0,0,0
CUST_00419,2025-07-25,West India,Medium,Retail,Paid Ads,1,0,0
CUST_00420,2025-09-11,West India,Medium,Finance,Paid Ads,0,0,0
CUST_00421,2024-01-05,North India,Large,Healthcare,Organic,0,0,0
CUST_00422,2024-04-12,South India,Large,Retail,Organic,1,0,1
CUST_00423,2024-07-14,North India,Small,Tech,Organic,0,0,1
CUST_00424,2024-12-15,West India,Small,Tech,Paid Ads,0,0,0
CUST_00425,2024-02-16,North India,Small,Retail,Referral,0,0,0
CUST_00426,2025-10-17,North India,Small,Healthcare,Organic,0,1,0
CUST_00427,2024-09-25,South India,Medium,Finance,Organic,0,0,0
CUST_00428,2025-01-04,North India,Medium,Finance,Organic,0,1,1
CUST_00429,2025-09-27,South India,Medium,Finance,Paid Ads,1,0,0
CUST_00430,2024-04-15,International,Small,Healthcare,Paid Ads,0,0,0
CUST_00431,2025-10-31,North India,Small,Finance,Organic,1,0,1
CUST_00432,2025-10-20,South India,Small,Healthcare,Referral,0,1,0
CUST_00433,2025-10-18,North India,Medium,Tech,Paid Ads,0,0,1
CUST_00434,2024-04-29,West India,Medium,Tech,Paid Ads,0,1,1
CUST_00435,2025-08-26,South India,Large,Retail,Organic,0,0,0
CUST_00436,2024-02-27,North India,Small,Healthcare,Organic,1,0,0
CUST_00437,2024-12-11,North India,Large,Finance,Organic,1,0,0
CUST_00438,2025-04-18,West India,Small,Retail,Paid Ads,0,0,0
CUST_00439,2024-04-26,South India,Medium,Healthcare,Paid Ads,0,0,0
CUST_00440,2024-05-06,North India,Small,Healthcare,Referral,1,0,0
CUST_00441,2025-01-27,International,Small,Tech,Organic,0,0,0
CUST_00442,2025-10-02,International,Large,Retail,Paid Ads,0,0,0
CUST_00443,2024-02-27,North India,Medium,Retail,Referral,0,0,0
CUST_00444,2025-09-25,International,Small,Finance,Paid Ads,0,0,0
CUST_00445,2025-05-27,North India,Small,Tech,Organic,0,0,0
CUST_00446,2024-04-05,North India,Small,Healthcare,Paid Ads,0,0,0
CUST_00447,2025-09-29,North India,Small,Tech,Paid Ads,1,0,0
CUST_00448,2024-04-27,South India,Medium,Healthcare,Paid Ads,0,0,0
CUST_00449,2025-07-13,North India,Medium,Retail,Paid Ads,1,0,0
CUST_00450,2025-08-23,North India,Small,Tech,Paid Ads,0,0,0
CUST_00451,2025-05-02,West India,Small,Finance,Paid Ads,1,1,0
CUST_00452,2024-08-24,West India,Small,Healthcare,Organic,1,0,1
CUST_00453,2024-09-28,North India,Small,Retail,Organic,1,1,0
CUST_00454,2024-07-07,South India,Medium,Tech,Organic,1,1,0
CUST_00455,2025-12-04,South India,Large,Finance,Paid Ads,1,0,1
CUST_00456,2025-03-22,South India,Small,Tech,Organic,1,0,0
CUST_00457,2025-08-03,North India,Small,Healthcare,Referral,1,0,1
CUST_00458,2024-09-03,South India,Small,Finance,Referral,1,0,0
CUST_00459,2024-03-16,North India,Small,Healthcare,Paid Ads,1,0,0
CUST_00460,2024-06-02,South India,Small,Retail,Referral,0,0,0
CUST_00461,2025-10-17,West India,Large,Finance,Paid Ads,1,0,0
CUST_00462,2025-03-10,West India,Medium,Tech,Paid Ads,1,1,0
CUST_00463,2024-03-26,North India,Small,Retail,Organic,0,0,0
CUST_00464,2025-11-27,South India,Small,Tech,Organic,0,0,0
CUST_00465,2024-10-11,North India,Small,Retail,Organic,0,0,0
CUST_00466,2024-08-07,South India,Small,Tech,Organic,0,0,0
CUST_00467,2024-03-09,South India,Medium,Healthcare,Paid Ads,0,0,0
CUST_00468,2024-02-16,South India,Medium,Healthcare,Organic,0,0,0
CUST_00469,2024-04-03,South India,Small,Retail,Referral,0,0,0
CUST_00470,2025-03-28,South India,Large,Retail,Organic,1,0,0
CUST_00471,2024-07-22,South India,Medium,Finance,Referral,0,0,0
CUST_00472,2024-08-05,South India,Small,Retail,Referral,0,0,0
CUST_00473,2025-04-18,North India,Small,Retail,Organic,0,0,0
CUST_00474,2025-03-07,International,Small,Finance,Paid Ads,1,1,1
CUST_00475,2024-12-06,West India,Medium,Retail,Referral,1,0,0
CUST_00476,2025-07-04,South India,Medium,Tech,Referral,0,0,0
CUST_00477,2025-09-03,North India,Large,Healthcare,Referral,1,0,0
CUST_00478,2024-10-15,West India,Large,Finance,Referral,0,0,0
CUST_00479,2024-09-10,South India,Medium,Finance,Organic,0,0,0
CUST_00480,2024-12-22,West India,Medium,Retail,Organic,0,0,0
CUST_00481,2024-01-23,North India,Medium,Healthcare,Organic,1,1,1
CUST_00482,2025-06-05,International,Medium,Finance,Paid Ads,0,0,0
CUST_00483,2024-04-09,West India,Small,Tech,Organic,0,0,0
CUST_00484,2024-06-28,North India,Small,Retail,Organic,1,1,0
CUST_00485,2024-08-10,North India,Small,Healthcare,Paid Ads,1,1,1
CUST_00486,2025-10-20,South India,Medium,Retail,Organic,1,0,0
CUST_00487,2025-03-17,South India,Medium,Retail,Referral,0,0,0
CUST_00488,2025-08-30,North India,Small,Tech,Organic,1,0,0
CUST_00489,2024-11-20,South India,Medium,Tech,Organic,0,0,0
CUST_00490,2025-05-30,South India,Small,Tech,Organic,0,0,0
CUST_00491,2024-01-16,South India,Large,Finance,Organic,0,0,1
CUST_00492,2024-12-01,West India,Medium,Healthcare,Paid Ads,0,0,0
CUST_00493,2024-09-14,South India,Large,Finance,Referral,0,1,1
CUST_00494,2025-05-11,South India,Small,Retail,Paid Ads,1,0,0
CUST_00495,2024-06-08,North India,Large,Healthcare,Paid Ads,0,0,0
CUST_00496,2025-04-19,North India,Small,Healthcare,Referral,1,0,0
CUST_00497,2025-10-25,South India,Medium,Retail,Organic,1,1,1
CUST_00498,2025-11-20,International,Small,Retail,Organic,0,0,0
CUST_00499,2025-11-05,North India,Medium,Finance,Paid Ads,1,1,0
CUST_00500,2025-01-14,North India,Large,Tech,Organic,0,0,0
CUST_00501,2025-06-28,South India,Medium,Tech,Referral,0,0,0
CUST_00502,2025-11-21,North India,Medium,Retail,Referral,1,0,0
CUST_00503,2025-03-02,West India,Small,Tech,Paid Ads,1,1,0
CUST_00504,2025-09-04,South India,Small,Healthcare,Paid Ads,1,0,1
CUST_00505,2024-09-24,South India,Small,Finance,Paid Ads,0,0,0
CUST_00506,2025-07-30,South India,Small,Tech,Paid Ads,0,0,0
CUST_00507,2025-02-20,International,Medium,Retail,Paid Ads,0,1,0
CUST_00508,2024-06-16,South India,Large,Retail,Organic,0,0,0
CUST_00509,2024-02-12,West India,Large,Tech,Paid Ads,0,0,0
CUST_00510,2025-07-09,South India,Small,Retail,Organic,0,0,0
CUST_00511,2024-10-11,North India,Medium,Retail,Organic,1,0,0
CUST_00512,2025-01-31,North India,Medium,Healthcare,Paid Ads,0,0,0
CUST_00513,2024-01-12,South India,Medium,Finance,Organic,1,0,1
CUST_00514,2025-08-29,North India,Small,Finance,Paid Ads,1,0,1
CUST_00515,2024-10-28,South India,Medium,Tech,Paid Ads,0,0,0
CUST_00516,2024-09-09,South India,Small,Healthcare,Organic,0,0,0
CUST_00517,2025-05-13,West India,Small,Healthcare,Paid Ads,1,0,0
CUST_00518,2024-02-04,South India,Medium,Healthcare,Organic,0,0,0
CUST_00519,2025-12-27,North India,Large,Healthcare,Referral,1,0,0
CUST_00520,2024-03-30,South India,Medium,Retail,Organic,0,0,0
CUST_00521,2025-08-27,South India,Small,Tech,Organic,1,1,0
CUST_00522,2025-08-24,North India,Small,Finance,Paid Ads,1,0,0
CUST_00523,2025-02-21,North India,Small,Finance,Referral,0,0,0
CUST_00524,2024-04-24,South India,Large,Healthcare,Organic,0,0,0
CUST_00525,2025-09-08,North India,Small,Finance,Referral,1,1,0
CUST_00526,2024-07-14,South India,Large,Tech,Paid Ads,0,0,0
CUST_00527,2025-05-15,West India,Large,Finance,Referral,0,0,0
CUST_00528,2025-09-17,South India,Medium,Retail,Paid Ads,1,0,0
CUST_00529,2025-05-07,South India,Small,Healthcare,Paid Ads,0,0,0
CUST_00530,2024-03-15,West India,Small,Finance,Referral,1,1,0
CUST_00531,2025-02-16,South India,Medium,Tech,Referral,0,1,0
CUST_00532,2025-01-10,South India,Medium,Finance,Organic,1,1,0
CUST_00533,2025-02-23,South India,Large,Tech,Referral,0,0,0
CUST_00534,2025-12-29,West India,Small,Retail,Paid Ads,1,0,1
CUST_00535,2024-10-03,International,Medium,Finance,Referral,1,0,0
CUST_00536,2025-11-06,West India,Medium,Healthcare,Organic,1,0,0
CUST_00537,2025-01-28,North India,Small,Tech,Organic,0,0,0
CUST_00538,2025-04-01,North India,Medium,Retail,Organic,1,1,1
CUST_00539,2024-07-10,North India,Medium,Healthcare,Referral,1,1,0
CUST_00540,2025-11-19,South India,Small,Retail,Paid Ads,1,0,1
CUST_00541,2024-04-08,International,Small,Finance,Referral,1,0,1
CUST_00542,2025-07-01,South India,Small,Retail,Organic,0,1,0
CUST_00543,2024-04-05,South India,Small,Retail,Organic,0,0,0
CUST_00544,2025-10-25,West India,Small,Tech,Paid Ads,1,1,0
CUST_00545,2025-10-24,West India,Small,Tech,Organic,1,1,0
CUST_00546,2024-07-08,South India,Large,Healthcare,Organic,1,0,0
CUST_00547,2024-02-06,South India,Large,Healthcare,Organic,0,0,0
CUST_00548,2025-01-03,North India,Medium,Tech,Organic,1,0,0
CUST_00549,2025-11-25,North India,Small,Finance,Paid Ads,1,0,1
CUST_00550,2025-06-08,North India,Small,Retail,Organic,0,0,1
CUST_00551,2024-10-05,South India,Medium,Finance,Referral,1,1,0
CUST_00552,2024-08-04,International,Small,Finance,Referral,0,0,0
CUST_00553,2024-09-29,South India,Medium,Healthcare,Referral,1,0,0
CUST_00554,2024-03-02,North India,Small,Tech,Organic,0,0,0
CUST_00555,2025-08-18,North India,Small,Retail,Referral,1,1,0
CUST_00556,2025-12-29,South India,Large,Finance,Paid Ads,0,1,0
CUST_00557,2024-12-07,South India,Large,Finance,Organic,0,0,0
CUST_00558,2025-01-31,International,Large,Finance,Organic,0,0,0
CUST_00559,2025-11-29,West India,Large,Finance,Paid Ads,1,0,1
CUST_00560,2024-01-19,South India,Medium,Tech,Organic,1,1,0
CUST_00561,2024-06-25,West India,Small,Finance,Paid Ads,1,1,0
CUST_00562,2025-09-03,South India,Small,Healthcare,Referral,1,0,0
CUST_00563,2025-01-30,North India,Medium,Tech,Referral,0,0,0
CUST_00564,2025-03-20,South India,Small,Retail,Organic,0,0,0
CUST_00565,2024-08-20,West India,Large,Finance,Paid Ads,0,0,0
CUST_00566,2024-03-16,South India,Medium,Tech,Paid Ads,0,0,0
CUST_00567,2024-09-21,North India,Medium,Tech,Referral,0,0,1
CUST_00568,2025-03-30,West India,Medium,Finance,Referral,0,0,0
CUST_00569,2025-12-18,South India,Small,Tech,Organic,0,0,0
CUST_00570,2025-01-18,North India,Medium,Finance,Paid Ads,1,0,0
CUST_00571,2025-07-17,South India,Medium,Healthcare,Paid Ads,0,0,0
CUST_00572,2025-05-20,North India,Medium,Healthcare,Paid Ads,0,1,1
CUST_00573,2025-01-01,South India,Medium,Tech,Organic,0,1,0
CUST_00574,2024-05-23,North India,Small,Healthcare,Paid Ads,1,1,0
CUST_00575,2024-03-09,International,Large,Tech,Paid Ads,0,0,0
CUST_00576,2024-04-08,South India,Small,Healthcare,Organic,0,0,0
CUST_00577,2025-01-30,South India,Large,Retail,Paid Ads,1,0,0
CUST_00578,2024-01-25,North India,Large,Finance,Referral,0,0,0
CUST_00579,2025-04-13,West India,Small,Retail,Organic,1,0,0
CUST_00580,2025-04-28,International,Large,Tech,Referral,0,0,0
CUST_00581,2025-07-18,South India,Large,Finance,Paid Ads,0,0,0
CUST_00582,2024-05-30,South India,Medium,Retail,Organic,0,0,0
CUST_00583,2024-05-23,West India,Medium,Finance,Referral,1,0,1
CUST_00584,2025-07-22,West India,Large,Healthcare,Referral,0,0,0
CUST_00585,2024-02-08,North India,Small,Finance,Paid Ads,0,0,0
CUST_00586,2024-04-18,South India,Large,Retail,Organic,0,0,0
CUST_00587,2025-11-23,South India,Medium,Retail,Organic,0,0,0
CUST_00588,2024-02-11,South India,Medium,Retail,Paid Ads,0,0,1
CUST_00589,2024-07-04,International,Medium,Tech,Organic,1,0,1
CUST_00590,2025-02-01,South India,Medium,Retail,Paid Ads,1,0,1
CUST_00591,2024-08-10,North India,Large,Retail,Organic,0,0,1
CUST_00592,2025-09-25,North India,Medium,Tech,Referral,1,0,1
CUST_00593,2024-05-12,South India,Small,Healthcare,Referral,1,0,0
CUST_00594,2024-06-11,South India,Medium,Retail,Referral,1,0,1
CUST_00595,2024-08-02,North India,Medium,Finance,Referral,0,0,0
CUST_00596,2024-08-22,South India,Small,Healthcare,Referral,1,0,1
CUST_00597,2025-10-19,South India,Small,Healthcare,Paid Ads,1,0,1
CUST_00598,2025-08-10,South India,Small,Finance,Paid Ads,1,0,1
CUST_00599,2024-01-09,West India,Small,Finance,Organic,0,0,0
CUST_00600,2024-03-14,International,Small,Tech,Referral,0,0,0
CUST_00601,2025-05-06,North India,Medium,Retail,Paid Ads,0,0,0
CUST_00602,2024-09-09,West India,Medium,Finance,Organic,0,0,0
CUST_00603,2024-08-17,North India,Small,Tech,Paid Ads,1,1,0
CUST_00604,2025-06-02,North India,Small,Tech,Organic,1,1,0
CUST_00605,2024-06-22,International,Medium,Healthcare,Referral,0,0,0
CUST_00606,2025-10-14,North India,Medium,Tech,Paid Ads,0,0,0
CUST_00607,2024-06-16,South India,Small,Tech,Paid Ads,1,0,1
CUST_00608,2024-06-18,International,Small,Tech,Paid Ads,1,0,1
CUST_00609,2025-01-27,West India,Small,Healthcare,Paid Ads,1,1,1
CUST_00610,2025-09-25,South India,Medium,Finance,Paid Ads,0,0,1
CUST_00611,2024-07-12,International,Medium,Tech,Referral,0,1,0
CUST_00612,2025-05-31,South India,Small,Retail,Organic,1,1,0
CUST_00613,2024-01-29,South India,Small,Healthcare,Paid Ads,1,1,0
CUST_00614,2024-06-13,North India,Large,Finance,Organic,0,0,0
CUST_00615,2025-02-25,South India,Medium,Tech,Organic,0,0,0
CUST_00616,2024-12-04,North India,Small,Healthcare,Organic,1,1,0
CUST_00617,2025-10-09,South India,Large,Finance,Organic,0,0,0
CUST_00618,2025-05-10,South India,Small,Finance,Paid Ads,0,1,0
CUST_00619,2024-12-30,North India,Medium,Retail,Referral,1,0,0
CUST_00620,2024-12-07,North India,Small,Tech,Paid Ads,1,1,0
CUST_00621,2025-05-14,South India,Small,Retail,Paid Ads,1,1,0
CUST_00622,2025-10-18,International,Medium,Healthcare,Organic,1,0,0
CUST_00623,2025-05-25,North India,Small,Tech,Paid Ads,0,1,0
CUST_00624,2024-11-22,South India,Small,Healthcare,Referral,1,0,0
CUST_00625,2024-08-04,South India,Large,Healthcare,Paid Ads,0,0,1
CUST_00626,2024-10-27,West India,Small,Tech,Organic,1,0,0
CUST_00627,2024-05-11,North India,Medium,Finance,Organic,1,1,1
CUST_00628,2024-03-10,South India,Small,Healthcare,Paid Ads,1,1,1
CUST_00629,2024-09-08,South India,Large,Healthcare,Paid Ads,1,0,0
CUST_00630,2025-02-18,North India,Large,Tech,Referral,0,1,0
CUST_00631,2025-03-20,South India,Small,Finance,Organic,0,0,0
CUST_00632,2024-06-30,North India,Medium,Retail,Organic,1,1,0
CUST_00633,2024-06-15,International,Medium,Tech,Organic,1,1,0
CUST_00634,2024-03-31,South India,Small,Healthcare,Paid Ads,0,0,0
CUST_00635,2025-12-14,West India,Medium,Tech,Organic,0,0,0
CUST_00636,2025-06-14,International,Large,Retail,Organic,0,0,0
CUST_00637,2024-02-08,International,Small,Retail,Paid Ads,0,0,0
CUST_00638,2024-05-05,International,Medium,Healthcare,Organic,0,0,0
CUST_00639,2025-03-26,West India,Small,Finance,Referral,0,0,0
CUST_00640,2024-06-21,North India,Medium,Retail,Referral,1,1,1
CUST_00641,2025-10-14,North India,Small,Tech,Organic,1,1,1
CUST_00642,2024-08-07,North India,Small,Finance,Organic,0,0,0
CUST_00643,2025-09-29,West India,Small,Retail,Organic,0,0,0
CUST_00644,2024-02-27,South India,Small,Tech,Referral,0,0,0
CUST_00645,2025-10-21,South India,Medium,Tech,Paid Ads,1,1,1
CUST_00646,2025-04-20,South India,Small,Healthcare,Paid Ads,0,0,1
CUST_00647,2025-03-31,West India,Small,Healthcare,Paid Ads,1,1,0
CUST_00648,2024-12-26,West India,Small,Tech,Organic,1,0,0
CUST_00649,2024-01-01,North India,Small,Healthcare,Referral,0,0,0
CUST_00650,2025-01-21,South India,Medium,Healthcare,Referral,0,0,1
CUST_00651,2024-12-13,North India,Small,Retail,Referral,0,0,0
CUST_00652,2024-07-08,South India,Medium,Finance,Organic,1,1,1
CUST_00653,2025-05-19,North India,Medium,Retail,Paid Ads,0,0,0
CUST_00654,2024-07-09,South India,Medium,Finance,Paid Ads,0,0,0
CUST_00655,2025-05-22,International,Small,Retail,Paid Ads,0,0,0
CUST_00656,2025-01-03,North India,Medium,Tech,Organic,1,1,0
CUST_00657,2025-02-12,North India,Small,Healthcare,Referral,0,0,0
CUST_00658,2024-04-26,West India,Small,Retail,Paid Ads,0,0,0
CUST_00659,2024-05-13,North India,Medium,Finance,Paid Ads,0,1,0
CUST_00660,2024-02-27,South India,Medium,Healthcare,Organic,0,0,0
CUST_00661,2025-07-09,North India,Small,Healthcare,Paid Ads,1,0,0
CUST_00662,2025-11-15,International,Large,Retail,Organic,0,1,0
CUST_00663,2025-11-02,North India,Medium,Healthcare,Referral,1,1,0
CUST_00664,2024-06-21,North India,Small,Finance,Organic,1,1,1
CUST_00665,2024-05-28,International,Small,Retail,Organic,1,0,0
CUST_00666,2024-03-20,West India,Small,Finance,Paid Ads,1,1,0
CUST_00667,2024-07-31,North India,Small,Tech,Paid Ads,0,0,0
CUST_00668,2024-07-21,West India,Small,Tech,Paid Ads,0,0,0
CUST_00669,2024-08-16,International,Small,Healthcare,Organic,0,0,0
CUST_00670,2025-11-06,International,Small,Healthcare,Organic,1,0,1
CUST_00671,2024-08-14,International,Small,Finance,Paid Ads,0,0,0
CUST_00672,2025-10-20,North India,Small,Tech,Paid Ads,0,0,1
CUST_00673,2025-06-15,South India,Small,Finance,Paid Ads,0,1,1
CUST_00674,2025-03-16,South India,Small,Healthcare,Organic,1,1,0
CUST_00675,2025-02-05,South India,Medium,Finance,Paid Ads,1,0,0
CUST_00676,2024-02-16,International,Small,Healthcare,Paid Ads,1,1,0
CUST_00677,2024-08-20,West India,Medium,Tech,Referral,0,0,1
CUST_00678,2024-10-31,North India,Large,Retail,Paid Ads,0,0,0
CUST_00679,2025-06-09,North India,Small,Finance,Paid Ads,0,0,1
CUST_00680,2024-05-22,South India,Small,Healthcare,Referral,1,0,0
CUST_00681,2025-02-18,North India,Medium,Retail,Organic,0,0,0
CUST_00682,2025-05-27,West India,Small,Retail,Paid Ads,1,0,1
CUST_00683,2025-01-07,North India,Small,Tech,Referral,1,0,1
CUST_00684,2025-07-19,South India,Small,Healthcare,Organic,1,1,0
CUST_00685,2024-09-15,North India,Small,Finance,Referral,1,1,0
CUST_00686,2025-10-17,South India,Small,Retail,Paid Ads,1,0,1
CUST_00687,2025-04-15,International,Large,Healthcare,Organic,0,0,0
CUST_00688,2024-01-12,South India,Small,Healthcare,Organic,0,0,0
CUST_00689,2024-11-25,International,Medium,Retail,Organic,1,1,1
CUST_00690,2024-12-23,South India,Small,Tech,Paid Ads,0,1,0
CUST_00691,2025-02-11,South India,Small,Healthcare,Referral,0,0,0
CUST_00692,2025-10-29,North India,Small,Tech,Paid Ads,0,0,0
CUST_00693,2025-01-07,West India,Large,Retail,Paid Ads,0,0,0
CUST_00694,2024-01-08,North India,Small,Retail,Organic,1,0,0
CUST_00695,2024-05-01,South India,Small,Tech,Paid Ads,0,0,0
CUST_00696,2024-12-13,South India,Small,Tech,Referral,1,0,0
CUST_00697,2025-11-06,North India,Small,Tech,Paid Ads,0,0,0
CUST_00698,2024-03-30,South India,Small,Finance,Paid Ads,0,0,0
CUST_00699,2025-10-09,South India,Medium,Tech,Organic,1,1,0
CUST_00700,2025-11-28,North India,Small,Tech,Organic,0,1,0
CUST_00701,2024-11-11,South India,Small,Tech,Organic,1,0,0
CUST_00702,2024-06-26,South India,Medium,Finance,Organic,1,0,0
CUST_00703,2025-06-23,South India,Medium,Healthcare,Organic,1,0,1
CUST_00704,2024-02-10,International,Small,Finance,Paid Ads,0,0,0
CUST_00705,2025-12-04,South India,Medium,Healthcare,Paid Ads,1,1,0
CUST_00706,2025-05-16,International,Small,Tech,Organic,1,0,0
CUST_00707,2024-05-24,South India,Medium,Tech,Organic,0,0,0
CUST_00708,2024-07-19,West India,Medium,Finance,Paid Ads,0,0,0
CUST_00709,2025-12-24,South India,Medium,Finance,Paid Ads,1,1,0
CUST_00710,2025-04-05,North India,Medium,Retail,Organic,1,1,0
CUST_00711,2025-07-11,West India,Medium,Finance,Referral,1,0,0
CUST_00712,2025-06-30,West India,Medium,Finance,Organic,0,1,0
CUST_00713,2024-09-09,West India,Small,Tech,Paid Ads,0,0,0
CUST_00714,2025-01-24,West India,Small,Tech,Paid Ads,1,0,0
CUST_00715,2025-08-16,South India,Medium,Tech,Organic,1,1,1
CUST_00716,2024-09-12,North India,Small,Finance,Organic,1,1,0
